Quantity,Start_Lat,Start_Lon,Destination_Lat,Destination_Lon
1,17.409,77.417,15.562,76.222
1,17.258,77.35,18.735,73.676
1,17.258,77.35,18.579,73.853
1,17.258,77.35,21.324,74.568
1,16.221,75.625,18.572,74.07
1,16.221,75.625,17.666,74.173
1,16.221,75.625,13.594,74.843
1,16.243,75.18,19.36,73.328
1,16.243,75.18,19.539,76.365
1,16.243,75.18,18.568,73.916
1,16.243,75.18,18.293,75.867
1,16.243,75.18,13.334,75.042
1,16.243,75.18,13.334,75.042
1,16.243,75.18,12.836,75.374
1,16.243,75.18,13.393,74.805
1,16.243,75.18,13.332,74.872
1,16.243,75.18,13.847,75.83
1,16.243,75.18,14.003,75.173
1,16.243,75.18,16.641,77.404
1,12.997,80.26,17.184,78.392
1,13.121,80.285,22.02,70.746
1,13.039,80.226,11.674,78.222
1,12.695,79.948,14.902,78.876
1,12.695,79.948,10.843,78.133
1,13.055,79.906,10.68,79.536
1,11.021,78.926,14.945,78.311
1,11.021,78.926,13.169,77.795
1,11.021,78.926,13.169,77.795
1,11.021,78.926,13.132,77.036
1,11.021,78.926,8.799,77.542
1,11.021,78.926,8.799,77.542
1,11.021,78.926,8.571,77.91
1,11.021,78.926,8.307,77.361
1,11.021,78.926,12.492,78.422
1,11.021,78.926,8.447,76.982
1,11.088,79.078,8.167,77.465
1,11.088,79.078,13.152,79.686
1,11.168,79.148,8.902,77.71
1,11.168,79.148,13.063,79.645
1,11.168,79.148,12.849,77.871
1,11.168,79.148,12.567,77.94
1,11.168,79.148,12.567,77.94
1,11.042,79.041,8.596,77.959
1,11.042,79.041,12.636,77.922
1,11.042,79.041,10.47,76.224
1,11.137,79.003,13.452,80.198
1,11.137,79.003,8.799,77.542
1,11.137,79.003,9.2824,77.6742
1,11.137,79.003,12.613,77.967
1,11.137,79.003,12.613,77.967
1,11.137,79.003,10.89,75.923
1,11.137,79.003,10.975,76.192
1,11.137,79.003,9.595,76.496
1,11.161,79.244,13.072,80.256
1,11.161,79.244,9.591,77.993
1,11.161,79.244,9.591,77.993
1,11.161,79.244,9.591,77.993
1,11.009,79.197,13.226,77.575
1,11.009,79.197,13.424,77.7
1,11.009,79.197,11.979,76.911
1,11.009,79.197,8.902,77.71
1,11.009,79.197,8.578,78.046
1,11.009,79.197,9.04,78.123
1,11.009,79.197,11.018,76.969
1,11.009,79.197,11.132,76.156
1,11.009,79.197,11.132,76.156
1,11.009,79.197,11.139,76.049
1,11.009,79.197,10.796,76.403
1,11.009,79.197,9.284,76.929
1,11.009,79.197,9.284,76.929
1,10.681,78.043,13.226,77.575
1,10.681,78.043,13.226,77.575
1,10.681,78.043,12.313,76.746
1,10.681,78.043,12.318,76.357
1,10.681,78.043,12.073,76.555
1,10.681,78.043,12.833,75.3
1,10.681,78.043,8.436,78.029
1,10.681,78.043,11.92,75.335
1,10.681,78.043,12.543,74.982
1,10.681,78.043,12.269,75.239
1,10.681,78.043,10.156,76.402
1,8.748,78.033,9.903,76.77
1,8.748,78.033,9.691,76.998
1,8.748,78.033,9.937,76.324
1,13.152,79.686,11.024,77.126
1,11.613,78.393,11.976,75.417
1,11.613,78.393,11.711,76.098
1,11.613,78.393,11.484,75.757
1,11.613,78.393,10.977,76.225
1,11.674,78.222,13.354,75.696
1,11.674,78.222,11.708,75.603
1,11.25,77.585,10.68,79.536
1,11.413,77.355,13.065,80.252
1,10.843,78.133,12.778,79.135
1,10.843,78.133,11.61,75.781
1,10.891,77.033,12.962,80.199
1,10.842,77.008,13.069,80.2742
1,10.842,77.008,12.25,75.232
1,22.555,88.356,20.09,85.511
1,22.555,88.356,28.124,95.163
1,23.493,87.735,27.946,95.184
1,23.428,87.768,25.589,85.117
1,23.428,87.768,25.074,84.914
1,23.428,87.768,26.135,84.235
1,23.428,87.768,26.202,86.016
1,23.428,87.768,26.248,86.8
1,25.935,87.894,25.399,85.069
1,24.264,87.867,24.101,83.699
1,22.414,87.267,24.036,85.043
1,23.25,87.385,22.021,87.774
1,25.526,88.365,22.458,88.375
1,26.731,88.949,22.021,87.774
1,24.789,87.876,25.957,93.85
1,24.161,88.231,26.704,89.145
1,24.161,88.231,26.717,94.233
1,20.129,85.064,19.868,83.109
1,21.49,86.917,20.058,82.638
1,21.415,83.686,21.49,86.917
1,21.415,83.686,26.674,84.88
1,21.795,83.983,20.986,86.625
1,21.795,83.983,22.794,85.661
1,22.08,84.511,26.399,89.651
1,22.08,84.511,20.856,86.152
1,22.08,84.511,20.856,86.152
1,22.08,84.511,20.629,84.625
1,22.08,84.511,20.837,82.868
1,22.08,84.511,23.692,85.988
1,22.08,84.511,23.692,85.988
1,22.08,84.511,23.692,85.988
1,22.08,84.511,23.692,85.988
1,22.08,84.511,20.32,84.909
1,26.118,91.406,26.951,93.96
1,26.118,91.406,27.579,95.627
1,26.118,91.406,27.169,94.126
1,26.118,91.406,27.36,95.318
1,26.118,91.406,27.426,94.293
1,26.118,91.406,27.669,95.864
1,26.118,91.406,27.569,95.557
1,26.118,91.406,24.817,93.942
1,26.118,91.406,25.654,94.022
1,26.185,91.679,27.169,94.126
1,26.118,91.406,27.105,93.695
1,26.118,91.406,27.169,94.126
1,25.796,93.047,26.421,90.596
1,25.796,93.047,27.007,94.82
1,25.796,93.047,27.946,95.184
1,24.977,92.759,24.817,93.942
1,28.918,94.814,28.236,94.663
1,25.484,92.275,24.817,93.942
1,25.484,92.275,23.89,91.403
1,25.484,92.275,26.66,89.084
1,25.484,92.275,26.66,89.084
1,25.484,92.275,26.66,89.084
1,25.484,92.275,26.66,89.084
1,25.484,92.275,26.66,89.084
1,25.484,92.275,26.66,89.084
1,25.484,92.275,26.66,89.084
1,25.484,92.275,26.66,89.084
1,25.484,92.275,26.422,90.98
1,25.484,92.275,26.416,92.844
1,25.484,92.275,26.416,92.844
1,25.484,92.275,26.416,92.844
1,25.484,92.275,27.725,94.855
1,25.484,92.275,23.89,91.403
1,24.198,92.727,22.431,92.805
1,25.957,93.85,26.032,94.525
1,23.89,91.403,26.118,91.406
1,25.401,85.317,25.957,87.53
1,25.157,85.03,25.6124,85.0546
1,25.157,85.03,25.6124,85.0546
1,25.152,83.537,25.511,86.456
1,24.979,84.028,26.576,85.54
1,24.766,84.387,27.529,81.814
1,24.766,84.387,26.821,82.617
1,24.766,84.387,27.09,84.418
1,24.766,84.387,25.919,86.465
1,23.692,85.988,25.469,84.544
1,23.692,85.988,25.215,86.32
1,23.692,85.988,25.316,86.347
1,23.692,85.988,24.09,83.886
1,23.692,85.988,25.878,86.831
1,22.583,86.453,25.986,87.887
1,22.583,86.453,25.537,84.003
1,22.583,86.453,23.883,83.966
1,22.583,86.453,25.751,85.311
1,22.583,86.453,26.108,87.927
1,22.6513,85.7111,22.885,88.08
1,22.6513,85.7111,25.247,86.573
1,22.6513,85.7111,25.002,86.851
1,22.6513,85.7111,25.209,87.746
1,22.6513,85.7111,24.202,84.167
1,22.6513,85.7111,24.202,84.167
1,22.6513,85.7111,24.21,84.655
1,22.6513,85.7111,26.371,84.992
1,25.878,86.831,25.4643,84.819
1,11.68372,77.928465,25.329,82.994
1,28.611,77.298,33.541,74.332
1,28.7141,76.4878,31.205,75.954
1,28.7141,76.4878,28.303,79.325
1,28.584,76.38,31.106,76.132
1,28.584,76.38,30.949,74.764
1,28.584,76.38,30.634,77.272
1,28.584,76.38,30.464,77.973
1,28.483,76.473,30.28,76.352
1,28.483,76.473,30.805,75.836
1,28.483,76.473,31.838,75.566
1,28.483,76.473,29.904,78.08
1,29.303,76.746,30.762,75.211
1,31.062,76.489,28.418,76.984
1,31.062,76.489,32.657,74.902
1,31.062,76.489,32.894,75.328
1,31.062,76.489,32.894,75.328
1,31.062,76.489,32.894,75.328
1,31.062,76.489,32.894,75.328
1,31.098,76.61,32.894,75.328
1,31.062,76.489,32.894,75.328
1,31.916,75.294,33.733,74.145
1,30.73,76.781,31.511,78.265
1,30.837,76.961,31.511,78.265
1,31.629,76.893,34.367,75.591
1,31.59,76.947,32.159,78.131
1,32.727,76.662,33.467,76.885
1,32.763,74.788,34.367,75.591
1,34.187,74.764,34.367,75.591
1,34.187,74.764,34.367,75.591
1,34.187,74.764,33.86,75.578
1,28.055,78.177,29.949,77.549
1,25.672,79.511,27.96,79.829
1,25.299,79.957,26.557,82.584
1,25.297,81.74,26.609,80.56
1,25.297,81.74,24.995,85.624
1,25.731,82.688,27.595,81.379
1,26.242,82.227,25.738,83.574
1,26.242,82.227,28.36,77.6162
1,26.242,82.227,25.875,84.105
1,26.242,82.227,25.632,83.779
1,26.242,82.227,28.85,78.83
1,26.242,82.227,26.423,83.837
1,26.242,82.227,26.879,75.731
1,26.322,81.187,25.445,83.687
1,26.322,81.187,26.616,84.259
1,26.322,81.187,26.352,84.065
1,26.322,81.187,25.708,83.281
1,24.362,83.064,27.273,82.863
1,24.362,83.064,23.587,85.292
1,25.205,82.898,27.803,82.031
1,25.329,82.994,26.842,80.907
1,27.286,80.128,28.386,77.687
1,28.85,78.83,26.427,82.4
1,29.466,79.149,30.654,79.519
1,29.171,79.462,30.112,80.348
1,27.21,78.045,28.538,79.895
1,25.5,78.754,28.337,77.326
1,25.5,78.754,26.988,81.048
1,25.5,78.754,27.286,80.128
1,25.5,78.754,29.943,78.158
1,27.9,76.253,29.591,78.276
1,28.007,76.375,29.303,78.282
1,28.058,76.895,26.011,78.22
1,26.863,75.763,28.951,77.06
1,27.669,76.115,29.096,73.866
1,26.411,74.684,27.305,78.168
1,26.411,74.684,22.72,73.629
1,26.411,74.684,21.262,73.069
1,26.411,74.684,22.95,75.064
1,26.411,74.684,23.356,76.183
1,26.411,74.684,26.421,78.723
1,26.306,74.195,30.28,76.352
1,26.306,74.195,28.831,79.382
1,26.306,74.195,23.235,74.884
1,25.9309,73.2706,28.584,76.38
1,25.9309,73.2706,29.615,74.901
1,25.9309,73.2706,28.642,75.976
1,25.9309,73.2706,29.368,76.881
1,25.9309,73.2706,29.368,76.881
1,25.9309,73.2706,30.458,77.237
1,25.9309,73.2706,30.236,77.465
1,25.9309,73.2706,30.865,76.746
1,25.9309,73.2706,30.949,74.764
1,25.9309,73.2706,30.478,75.136
1,25.9309,73.2706,28.463,77.84
1,25.9309,73.2706,28.386,77.687
1,25.9309,73.2706,28.386,77.687
1,25.9309,73.2706,26.67,79.976
1,25.9309,73.2706,29.759,78.041
1,25.9309,73.2706,28.058,76.895
1,25.9309,73.2706,28.058,76.895
1,25.9309,73.2706,28.058,76.895
1,25.9309,73.2706,24.829,74.78
1,25.9309,73.2706,24.66,76.784
1,25.9309,73.2706,29.096,73.866
1,25.9309,73.2706,29.096,73.866
1,25.9309,73.2706,29.096,73.866
1,25.9309,73.2706,25.832,72.827
1,25.9309,73.2706,27.449,71.664
1,25.9309,73.2706,23.235,74.884
1,26.318,73.944,28.368,76.941
1,26.318,73.944,28.628,76.601
1,26.318,73.944,29.886,74.72
1,26.318,73.944,29.705,75.971
1,26.318,73.944,28.611,76.415
1,26.318,73.944,28.611,76.415
1,26.318,73.944,28.951,77.06
1,26.318,73.944,27.295,76.586
1,26.318,73.944,26.992,77.678
1,26.318,73.944,29.791,74.406
1,26.318,73.944,26.47,71.547
1,26.318,73.944,27.098,70.787
1,26.318,73.944,27.098,70.787
1,26.318,73.944,24.51,72.023
1,25.243,73.307,28.408,76.827
1,25.243,73.307,30.661,76.234
1,25.243,73.307,28.386,77.687
1,25.243,73.307,28.558,77.603
1,25.243,73.307,27.533,76.727
1,25.243,73.307,26.859,75.909
1,25.243,73.307,26.543,76.19
1,25.243,73.307,26.623,76.26
1,25.243,73.307,25.25,76.667
1,25.243,73.307,25.124,76.129
1,25.243,73.307,23.595,74.085
1,25.243,73.307,28.38,73.892
1,25.243,73.307,29.791,74.406
1,25.243,73.307,29.079,75.35
1,25.243,73.307,29.271,74.549
1,25.243,73.307,29.021,74.819
1,25.243,73.307,29.021,74.819
1,25.243,73.307,23.765,71.168
1,25.243,73.307,22.881,76.485
1,25.243,73.307,22.273,74.498
1,24.759,72.774,27.496,76.546
1,24.759,72.774,27.95,76.422
1,24.759,72.774,24.665,76.844
1,24.759,72.774,28.092,75.552
1,24.759,72.774,28.706,72.592
1,24.759,72.774,27.704,73.374
1,24.759,72.774,29.66,73.44
1,24.759,72.774,27.077,70.903
1,24.759,72.774,21.955,70.65
1,24.759,72.774,21.872,70.156
1,24.759,72.774,21.872,70.156
1,24.759,72.774,21.739,72.066
1,24.759,72.774,21.572,71.901
1,24.759,72.774,21.572,71.901
1,24.759,72.774,23.624,69.959
1,24.759,72.774,23.807,73.035
1,24.759,72.774,21.262,73.069
1,24.759,72.774,21.262,73.069
1,24.839,73.124,28.421,73.372
1,24.839,73.124,26.023,70.671
1,24.839,73.124,22.838,72.955
1,24.839,73.124,22.838,72.955
1,25.519,74.623,26.751,72.788
1,24.868,75.724,29.705,75.971
1,24.868,75.724,28.844,75.734
1,24.868,75.724,28.764,77.486
1,24.868,75.724,28.3,77.971
1,24.868,75.724,24.598,76.133
1,24.868,75.724,28.127,74.192
1,24.868,75.724,28.706,72.592
1,24.868,75.724,25.832,72.827
1,24.868,75.724,22.245,73.233
1,24.868,75.724,22.245,73.233
1,24.868,75.724,21.94,74.749
1,24.868,75.724,22.916,74.49
1,24.829,74.78,26.92,75.788
1,24.829,74.78,27.139,75.666
1,24.829,74.78,27.01,77.687
1,24.829,74.78,24.727,76.297
1,24.829,74.78,28.32,75.47
1,24.829,74.78,29.271,74.549
1,24.829,74.78,25.098,72.212
1,24.829,74.78,21.91,71.09
1,24.829,74.78,21.572,71.901
1,24.829,74.78,23.033,72.618
1,24.829,74.78,23.253,72.699
1,24.829,74.78,22.966,73.044
1,24.829,74.78,22.245,73.233
1,24.829,74.78,22.72,73.629
1,24.829,74.78,21.779,72.922
1,24.829,74.78,20.949,72.898
1,24.829,74.78,21.452,76.49
1,24.829,74.78,24.555,77.201
1,24.563,74.645,28.588,77.254
1,24.563,74.645,30.149,76.686
1,24.563,74.645,30.001,77.531
1,24.563,74.645,28.036,74.371
1,24.563,74.645,27.873,73.579
1,24.563,74.645,27.064,74.188
1,24.563,74.645,26.192,73.044
1,24.563,74.645,26.904,72.603
1,24.563,74.645,23.04,73.005
1,24.829,74.78,28.572,77.027
1,24.829,74.78,28.744,77.073
1,24.829,74.78,28.337,77.326
1,24.829,74.78,28.262,76.852
1,24.829,74.78,28.262,76.852
1,24.829,74.78,28.368,76.941
1,24.829,74.78,28.584,76.38
1,24.829,74.78,29.557,75.776
1,24.829,74.78,29.429,76.108
1,24.829,74.78,28.611,76.415
1,24.829,74.78,28.611,76.415
1,24.829,74.78,28.833,76.96
1,24.829,74.78,30.279,76.711
1,24.829,74.78,30.465,75.887
1,24.829,74.78,28.194,77.604
1,24.829,74.78,30.264,78.059
1,24.829,74.78,27.498,77.628
1,24.829,74.78,26.859,75.909
1,24.829,74.78,24.66,76.784
1,24.829,74.78,27.637,75.288
1,24.829,74.78,26.487,72.994
1,24.829,74.78,24.976,71.22
1,24.829,74.78,22.02,70.746
1,24.829,74.78,22.02,70.746
1,24.829,74.78,23.071,72.482
1,24.829,74.78,22.761,72.248
1,24.829,74.78,22.761,72.248
1,24.829,74.78,22.761,72.248
1,24.829,74.78,23.253,72.699
1,24.829,74.78,22.322,73.166
1,24.829,74.78,22.2835,72.6205
1,24.829,74.78,21.154,72.961
1,24.829,74.78,21.262,73.069
1,24.829,74.78,21.173,72.794
1,24.829,74.78,21.173,72.794
1,24.829,74.78,20.418,73.122
1,24.829,74.78,22.71,75.707
1,24.829,74.78,22.266,76.939
1,24.774,74.756,28.333,77.355
1,24.774,74.756,28.333,77.355
1,24.774,74.756,28.433,77.409
1,24.774,74.756,28.418,76.984
1,24.774,74.756,28.368,76.941
1,24.774,74.756,28.584,76.38
1,24.774,74.756,30.73,76.781
1,24.774,74.756,32.612,74.794
1,24.774,74.756,28.386,77.687
1,24.774,74.756,28.558,77.603
1,24.774,74.756,26.92,75.788
1,24.774,74.756,25.926,75.426
1,24.774,74.756,28.184,75.121
1,24.774,74.756,22.838,72.955
1,24.519,73.671,26.659,74.683
1,24.625,73.865,28.7141,76.4878
1,24.625,73.865,30.578,75.189
1,24.625,73.865,26.635,76.207
1,24.625,73.865,28.877,74.064
1,24.625,73.865,22.543,75.742
1,24.625,73.865,23.489,75.658
1,24.625,73.865,23.58,76.346
1,24.66,75.931,26.92,75.788
1,24.66,75.931,26.421,76.663
1,23.566,74.322,24.759,72.774
1,23.566,74.322,25.098,72.212
1,23.566,74.322,23.817,72.381
1,27.637,75.288,29.705,75.971
1,27.637,75.288,26.992,77.678
1,27.637,75.288,26.622,77.315
1,29.096,73.866,30.695,76.126
1,29.096,73.866,31.573,75.006
1,29.096,73.866,31.559,75.295
1,29.096,73.866,31.951,75.362
1,29.096,73.866,31.939,74.851
1,29.096,73.866,31.212,75.568
1,29.096,73.866,31.233,75.789
1,29.096,73.866,31.581,76.21
1,27.005,73.694,30.218,74.461
1,27.005,73.694,28.558,77.603
1,27.005,73.694,27.535,76.24
1,27.005,73.694,27.895,76.5
1,27.005,73.694,27.555,76.108
1,27.005,73.694,24.329,76.197
1,27.005,73.694,25.814,70.434
1,26.732,73.153,28.824,77.134
1,26.732,73.153,28.333,77.355
1,26.732,73.153,21.955,70.65
1,26.732,73.153,14.481,77.577
1,26.686,73.723,28.122,80.667
1,26.686,73.723,24.519,73.671
1,26.686,73.723,30.001,73.864
1,26.686,73.723,22.533,72.9
1,26.686,73.723,24.211,75.406
1,26.686,73.723,23.817,80.303
1,22.43,70.844,23.637,69.813
1,21.955,70.65,23.554,72.907
1,21.955,70.65,23.591,72.834
1,21.955,70.65,22.612,72.921
1,21.955,70.65,22.245,73.233
1,23.4241,69.6696,22.772,71.592
1,23.4241,69.6696,23.113,70.027
1,23.4241,69.6696,22.983,72.502
1,23.4241,69.6696,22.983,72.502
1,23.4241,69.6696,22.987,72.563
1,23.4241,69.6696,23.429,71.925
1,23.4241,69.6696,23.957,73.104
1,23.4241,69.6696,22.564,72.909
1,23.4241,69.6696,23.154,73.961
1,23.4241,69.6696,22.423,73.609
1,23.4241,69.6696,22.245,73.233
1,23.4241,69.6696,21.735,73.648
1,23.4241,69.6696,20.894,73.256
1,23.4241,69.6696,21.262,73.069
1,22.229,70.385,22.896,69.612
1,22.229,70.385,22.839,69.722
1,22.229,70.385,22.245,73.233
1,22.229,70.385,21.967,73.423
1,22.315,70.204,20.985,71.449
1,22.315,70.204,21.422,71.253
1,22.315,70.204,22.831,69.485
1,22.315,70.204,22.87,69.63
1,22.315,70.204,23.026,72.577
1,22.315,70.204,24.284,72.033
1,21.373,70.414,23.624,69.959
1,21.373,70.414,23.1307,72.6348
1,21.373,70.414,22.761,72.248
1,21.373,70.414,24.183,72.335
1,21.373,70.414,23.24,69.669
1,21.373,70.414,23.072,70.09
1,21.373,70.414,22.839,69.722
1,21.373,70.414,22.897,69.478
1,21.373,70.414,22.897,69.478
1,21.373,70.414,23.637,69.813
1,21.373,70.414,23.033,72.618
1,21.373,70.414,22.976,72.836
1,21.373,70.414,22.761,72.248
1,21.373,70.414,22.976,72.836
1,21.373,70.414,23.253,72.699
1,21.373,70.414,22.761,72.248
1,21.373,70.414,22.245,73.233
1,21.373,70.414,22.245,73.233
1,21.373,70.414,21.173,72.794
1,21.373,70.414,21.173,72.794
1,21.373,70.414,19.549,74.713
1,21.373,70.414,19.549,74.713
1,21.373,70.414,19.549,74.713
1,21.373,70.414,19.549,74.713
1,21.373,70.414,19.549,74.713
1,21.373,70.414,19.549,74.713
1,21.373,70.414,19.549,74.713
1,21.373,70.414,10.113,76.286
1,21.373,70.414,23.24,69.669
1,22.772,71.592,21.262,73.069
1,21.682,71.37,22.838,72.955
1,21.682,71.37,22.838,72.955
1,20.988,71.386,23.049,72.512
1,20.988,71.386,23.253,72.699
1,20.988,71.386,22.761,72.248
1,20.988,71.386,22.761,72.248
1,20.988,71.386,22.761,72.248
1,20.988,71.386,22.761,72.248
1,20.988,71.386,22.838,72.955
1,20.988,71.386,22.245,73.233
1,20.988,71.386,21.779,72.922
1,23.539,68.601,22.435,70.54
1,23.539,68.601,22.191,69.964
1,23.539,68.601,21.373,70.414
1,23.539,68.601,21.872,70.156
1,23.539,68.601,22.983,72.502
1,23.539,68.601,22.983,72.502
1,23.539,68.601,22.983,72.502
1,23.539,68.601,23.253,72.699
1,23.539,68.601,22.761,72.248
1,23.539,68.601,24.071,72.363
1,23.539,68.601,21.154,72.961
1,22.761,72.248,22.229,70.385
1,23.253,72.699,23.0219,72.577
1,22.402,73.081,20.988,71.386
1,18.989,72.961,21.262,73.069
1,19.36,73.328,13.226,77.575
1,18.572,74.07,21.576,74.428
1,18.572,74.07,20.382,75.665
1,17.898,76.087,20.238,74.436
1,17.898,76.087,20.26,74.073
1,17.898,76.087,20.045,75.346
1,17.565,76.115,19.549,74.713
1,17.565,76.115,20.029,75.282
1,16.396,74.191,20.238,74.436
1,20.836,74.71,18.974,73.77
1,20.939,75.488,22.245,73.233
1,18.948,75.839,21.154,72.961
1,18.948,75.839,20.566,75.092
1,21.02,79.073,23.745,80.264
1,20.901,79.276,21.262,73.069
1,21.582,80.272,18.515,73.836
1,19.534,79.122,18.602,76.588
1,19.534,79.122,21.091,75.064
1,19.534,79.122,18.941,76.82
1,19.534,79.122,19.924,77.174
1,19.534,79.122,18.873,77.055
1,19.534,79.122,20.749,77.054
1,19.534,79.122,20.827,77.563
1,19.534,79.122,20.913,77.222
1,19.739,78.991,20.029,75.282
1,19.739,78.991,20.271,75.361
1,19.739,78.991,21.434,80.395
1,19.772,79.131,19.204,74.678
1,19.772,79.131,20.26,74.073
1,19.772,79.131,20.512,76.409
1,22.34,75.005,24.829,74.78
1,22.34,75.005,21.605,73.044
1,22.34,75.005,21.605,73.044
1,22.34,75.005,21.405,73.212
1,22.34,75.005,21.262,73.069
1,22.34,75.005,21.173,72.794
1,22.34,75.005,20.418,73.122
1,22.34,75.005,24.349,75.724
1,22.34,75.005,22.751,77.783
1,22.34,75.005,23.478,77.396
1,22.34,75.005,23.478,77.396
1,22.34,75.005,23.714,77.246
1,22.34,75.005,23.996,77.14
1,22.34,75.005,23.849,76.569
1,22.34,75.005,24.182,77.207
1,24.606,75.145,30.183,75.042
1,24.606,75.145,29.914,77.929
1,24.606,75.145,27.21,78.045
1,24.606,75.145,25.765,78.225
1,23.875,79.363,23.469,76.536
1,23.875,79.363,22.713,77.357
1,25.974,78.132,22.497,75.104
1,25.974,78.132,23.606,75.42
1,23.963,80.486,26.67,79.976
1,23.963,80.486,25.359,82.848
1,23.963,80.486,26.242,82.227
1,23.963,80.486,23.478,77.396
1,24.503,80.714,26.662,80.47
1,24.503,80.714,26.53,80.799
1,24.503,80.714,26.233,81.202
1,24.503,80.714,26.233,81.202
1,24.503,80.714,26.322,81.187
1,24.549,81.02,26.376,79.867
1,24.549,81.02,26.662,80.47
1,24.549,81.02,25.752,82.435
1,24.549,81.02,25.752,82.435
1,24.549,81.02,25.752,82.435
1,24.549,81.02,26.396,82.407
1,24.549,81.02,25.701,83.455
1,24.549,81.02,28.971,79.411
1,24.549,81.02,27.133,81.974
1,24.549,81.02,25.828,83.375
1,24.549,81.02,25.748,84.119
1,24.549,81.02,23.841,78.691
1,24.549,81.02,25.452,85.257
1,24.549,81.02,24.985,83.818
1,24.549,81.02,24.985,83.818
1,24.549,81.02,24.985,83.818
1,24.549,81.02,24.766,84.387
1,24.549,81.02,26.019,85.962
1,24.533,80.833,25.746,82.576
1,24.533,80.833,26.585,81.73
1,24.533,80.833,26.465,81.019
1,24.533,80.833,26.465,81.019
1,24.533,80.833,25.279,83.226
1,24.533,80.833,25.279,83.226
1,24.533,80.833,26.806,83.694
1,24.533,80.833,24.791,78.314
1,24.533,80.833,24.36,78.316
1,24.533,80.833,25.218,84.489
1,24.095,80.844,26.369,82.516
1,24.095,80.844,26.769,81.029
1,24.533,80.833,26.233,81.202
1,24.533,80.833,26.233,81.202
1,24.533,80.833,22.93,76.285
1,24.533,80.833,22.506,76.717
1,24.533,80.833,22.281,78.962
1,24.53,81.196,26.418,80.298
1,24.53,81.196,26.609,80.56
1,24.53,81.196,26.632,81.019
1,24.53,81.196,27.463,81.443
1,24.53,81.196,27.203,83.533
1,24.53,81.196,25.748,84.119
1,24.53,81.196,22.882,78.992
1,24.534,80.148,23.075,79.164
1,24.42,80.192,26.53,80.799
1,24.42,80.192,26.53,80.799
1,24.42,80.192,25.417,82.083
1,24.42,80.192,27.999,79.55
1,24.42,80.192,22.992,76.976
1,24.42,80.192,26.011,78.22
1,24.42,80.192,26.625,78.02
1,21.242,81.354,18.447,82.072
1,21.242,81.354,24.048,84.061
1,21.387,81.416,23.408,85.391
1,21.387,81.416,21.806,83.955
1,21.387,81.416,19.683,79.995
1,21.387,81.416,21.702,77.088
1,21.387,81.416,22.281,78.962
1,21.387,81.416,23.287,85.923
1,21.387,81.416,20.45,85.706
1,21.387,81.416,21.574,84.163
1,21.387,81.416,21.93,83.788
1,21.207,81.543,21.895,86.411
1,21.729,81.081,18.942,82.041
1,21.285,81.82,19.05,73.07
1,21.285,81.82,20.316,75.948
1,21.285,81.82,24.117,79.765
1,21.285,81.82,22.941,83.123
1,21.433,81.733,18.942,82.041
1,21.229,81.856,21.809,80.141
1,21.229,81.856,22.941,83.123
1,21.229,81.856,23.141,87.135
1,21.229,81.856,21.671,84.129
1,21.229,81.856,24.766,84.387
1,21.229,81.856,24.766,84.387
1,21.229,81.856,24.766,84.387
1,21.229,81.856,24.766,84.387
1,21.229,81.856,24.766,84.387
1,21.229,81.856,24.766,84.387
1,21.229,81.856,24.766,84.387
1,21.229,81.856,26.151,85.331
1,21.285,81.82,23.565,87.406
1,21.285,81.82,21.525,85.594
1,21.285,81.82,21.008,84.98
1,21.285,81.82,18.817,82.721
1,21.285,81.82,20.45,85.706
1,21.285,81.82,20.45,85.706
1,21.285,81.82,20.59,83.174
1,21.285,81.82,22.526,88.068
1,21.285,81.82,22.526,88.068
1,21.285,81.82,26.223,92.843
1,21.285,81.82,25.336,82.897
1,21.285,81.82,19.693,75.882
1,21.285,81.82,21.155,79.091
1,21.285,81.82,22.994,79.002
1,21.285,81.82,26.913,88.395
1,21.285,81.82,20.09,85.511
1,21.285,81.82,20.986,86.625
1,21.285,81.82,20.81,84.793
1,21.285,81.82,20.146,82.555
1,21.285,81.82,19.868,83.109
1,21.285,81.82,19.832,82.929
1,21.285,81.82,22.583,86.453
1,21.285,81.82,22.583,86.453
1,21.285,81.82,22.583,86.453
1,21.285,81.82,22.583,86.453
1,21.285,81.82,22.583,86.453
1,21.285,81.82,22.583,86.453
1,21.285,81.82,22.583,86.453
1,21.285,81.82,22.583,86.453
1,21.285,81.82,22.583,86.453
1,21.285,81.82,23.332,85.322
1,21.285,81.82,26.151,85.331
1,21.973,82.05,18.942,82.041
1,21.922,82.317,22.941,83.123
1,21.922,82.317,21.997,85.22
1,21.889,83.282,26.767,83.382
1,17.357,78.452,18.589,73.813
1,17.132,78.411,19.044,73.956
1,17.132,78.411,19.549,74.713
1,17.132,78.411,19.05,73.07
1,17.132,78.411,18.484,74.026
1,17.132,78.411,19.267,73.072
1,17.132,78.411,18.696,78.213
1,19.516,78.574,19.645,77.106
1,19.516,78.574,21.16,79.927
1,18.376,79.245,20.994,79.363
1,18.376,79.245,13.111,80.265
1,18.638,79.144,15.928,74.989
1,16.876,79.201,19.27,76.697
1,16.876,79.201,19.516,78.574
1,16.876,79.201,16.703,77.81
1,16.876,79.201,14.244,78.192
1,16.876,79.201,14.431,78.882
1,16.876,79.201,15.044,78.37
1,16.876,79.201,13.637,78.63
1,16.876,79.201,15.099,79.733
1,16.876,79.201,14.499,79.442
